LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2016-17,676,Houston County,111,Veterans High School,All Students,Essay Total,1202640,18181,256,54,13,14,14
2016-17,676,Houston County,111,Veterans High School,All Students,Essay Writing Score - New,1202640,18202,255,55,5,5,5
2016-17,676,Houston County,111,Veterans High School,All Students,Math Section Score - New,1715481,44975,666,142,504,519,530
2016-17,676,Houston County,111,Veterans High School,All Students,Reading Test  Score - New,1715481,45549,666,144,264,273,278
2016-17,676,Houston County,111,Veterans High School,All Students,WritLang Test  Score - New,1715481,45472,674,146,260,266,272
2016-17,676,Houston County,116,Houston County Crossroads Center,All Students,Combined Test Score,1715481,45332,669,3,1028,1059,
2016-17,676,Houston County,116,Houston County Crossroads Center,All Students,Math Section Score - New,1715481,44975,666,3,504,519,
2016-17,676,Houston County,116,Houston County Crossroads Center,All Students,Reading Test  Score - New,1715481,45549,666,3,264,273,
2016-17,676,Houston County,116,Houston County Crossroads Center,All Students,WritLang Test  Score - New,1715481,45472,674,3,260,266,
2016-17,676,Houston County,192,Houston County High School,All Students,Combined Test Score,1715481,45332,669,203,1028,1059,1087
2016-17,676,Houston County,192,Houston County High School,All Students,Essay Analysis Score - New,1202640,18158,254,81,4,4,4
2016-17,676,Houston County,192,Houston County High School,All Students,Essay Reading Score - New,1202640,18183,260,83,5,5,5
2016-17,676,Houston County,192,Houston County High School,All Students,Essay Total,1202640,18181,256,82,13,14,14
2016-17,676,Houston County,192,Houston County High School,All Students,Essay Writing Score - New,1202640,18202,255,81,5,5,5
2016-17,676,Houston County,192,Houston County High School,All Students,Math Section Score - New,1715481,44975,666,202,504,519,535
2016-17,676,Houston County,192,Houston County High School,All Students,Reading Test  Score - New,1715481,45549,666,202,264,273,279
2016-17,676,Houston County,192,Houston County High School,All Students,WritLang Test  Score - New,1715481,45472,674,205,260,266,273
2016-17,676,Houston County,1054,Perry High School,All Students,Combined Test Score,1715481,45332,669,94,1028,1059,1050
2016-17,676,Houston County,1054,Perry High School,All Students,Essay Analysis Score - New,1202640,18158,254,24,4,4,4
2016-17,676,Houston County,1054,Perry High School,All Students,Essay Reading Score - New,1202640,18183,260,24,5,5,4
2016-17,676,Houston County,1054,Perry High School,All Students,Essay Total,1202640,18181,256,24,13,14,13
2016-17,676,Houston County,1054,Perry High School,All Students,Essay Writing Score - New,1202640,18202,255,23,5,5,5
2016-17,676,Houston County,1054,Perry High School,All Students,Math Section Score - New,1715481,44975,666,92,504,519,513
2016-17,676,Houston County,1054,Perry High School,All Students,Reading Test  Score - New,1715481,45549,666,94,264,273,269
2016-17,676,Houston County,1054,Perry High School,All Students,WritLang Test  Score - New,1715481,45472,674,95,260,266,267
2016-17,676,Houston County,2052,Northside High School,All Students,Combined Test Score,1715481,45332,669,128,1028,1059,1031
2016-17,676,Houston County,2052,Northside High School,All Students,Essay Analysis Score - New,1202640,18158,254,49,4,4,3
2016-17,676,Houston County,2052,Northside High School,All Students,Essay Reading Score - New,1202640,18183,260,51,5,5,4
2016-17,676,Houston County,2052,Northside High School,All Students,Essay Total,1202640,18181,256,49,13,14,12
2016-17,676,Houston County,2052,Northside High School,All Students,Essay Writing Score - New,1202640,18202,255,48,5,5,4
2016-17,676,Houston County,2052,Northside High School,All Students,Math Section Score - New,1715481,44975,666,129,504,519,507
2016-17,676,Houston County,2052,Northside High School,All Students,Reading Test  Score - New,1715481,45549,666,126,264,273,268
2016-17,676,Houston County,2052,Northside High School,All Students,WritLang Test  Score - New,1715481,45472,674,128,260,266,256
2016-17,676,Houston County,4056,Warner Robins High School,All Students,Combined Test Score,1715481,45332,669,97,1028,1059,1018
2016-17,676,Houston County,4056,Warner Robins High School,All Students,Essay Analysis Score - New,1202640,18158,254,47,4,4,4
2016-17,676,Houston County,4056,Warner Robins High School,All Students,Essay Reading Score - New,1202640,18183,260,48,5,5,5
2016-17,676,Houston County,4056,Warner Robins High School,All Students,Essay Total,1202640,18181,256,48,13,14,14
2016-17,676,Houston County,4056,Warner Robins High School,All Students,Essay Writing Score - New,1202640,18202,255,48,5,5,5
2016-17,676,Houston County,4056,Warner Robins High School,All Students,Math Section Score - New,1715481,44975,666,98,504,519,490
2016-17,676,Houston County,4056,Warner Robins High School,All Students,Reading Test  Score - New,1715481,45549,666,97,264,273,269
2016-17,676,Houston County,4056,Warner Robins High School,All Students,WritLang Test  Score - New,1715481,45472,674,97,260,266,259
2016-17,677,Irwin County,2050,Irwin County High School,All Students,Combined Test Score,1715481,45332,36,36,1028,978,978
2016-17,677,Irwin County,2050,Irwin County High School,All Students,Essay Analysis Score - New,1202640,18158,10,10,4,3,3
2016-17,677,Irwin County,2050,Irwin County High School,All Students,Essay Reading Score - New,1202640,18183,11,11,5,5,5
2016-17,677,Irwin County,2050,Irwin County High School,All Students,Essay Total,1202640,18181,11,11,13,13,13
2016-17,677,Irwin County,2050,Irwin County High School,All Students,Essay Writing Score - New,1202640,18202,11,11,5,5,5
2016-17,677,Irwin County,2050,Irwin County High School,All Students,Math Section Score - New,1715481,44975,35,35,504,474,474
2016-17,677,Irwin County,2050,Irwin County High School,All Students,Reading Test  Score - New,1715481,45549,36,36,264,253,253
2016-17,677,Irwin County,2050,Irwin County High School,All Students,WritLang Test  Score - New,1715481,45472,36,36,260,251,251
2016-17,678,Jackson County,107,East Jackson Comprehensive High School,All Students,Combined Test Score,1715481,45332,191,52,1028,1077,1041
2016-17,678,Jackson County,107,East Jackson Comprehensive High School,All Students,Essay Analysis Score - New,1202640,18158,63,13,4,4,4
2016-17,678,Jackson County,107,East Jackson Comprehensive High School,All Students,Essay Reading Score - New,1202640,18183,61,13,5,5,5
2016-17,678,Jackson County,107,East Jackson Comprehensive High School,All Students,Essay Total,1202640,18181,62,13,13,13,14
2016-17,678,Jackson County,107,East Jackson Comprehensive High School,All Students,Essay Writing Score - New,1202640,18202,63,13,5,5,5
2016-17,678,Jackson County,107,East Jackson Comprehensive High School,All Students,Math Section Score - New,1715481,44975,189,52,504,529,507
2016-17,678,Jackson County,107,East Jackson Comprehensive High School,All Students,Reading Test  Score - New,1715481,45549,190,52,264,277,270
2016-17,678,Jackson County,107,East Jackson Comprehensive High School,All Students,WritLang Test  Score - New,1715481,45472,193,53,260,271,265
2016-17,678,Jackson County,191,Jackson County High School,All Students,Combined Test Score,1715481,45332,191,138,1028,1077,1090
2016-17,678,Jackson County,191,Jackson County High School,All Students,Essay Analysis Score - New,1202640,18158,63,50,4,4,4
2016-17,678,Jackson County,191,Jackson County High School,All Students,Essay Reading Score - New,1202640,18183,61,48,5,5,5
2016-17,678,Jackson County,191,Jackson County High School,All Students,Essay Total,1202640,18181,62,49,13,13,13
2016-17,678,Jackson County,191,Jackson County High School,All Students,Essay Writing Score - New,1202640,18202,63,50,5,5,5
2016-17,678,Jackson County,191,Jackson County High School,All Students,Math Section Score - New,1715481,44975,189,137,504,529,538
2016-17,678,Jackson County,191,Jackson County High School,All Students,Reading Test  Score - New,1715481,45549,190,138,264,277,280
2016-17,678,Jackson County,191,Jackson County High School,All Students,WritLang Test  Score - New,1715481,45472,193,140,260,271,273
2016-17,679,Jasper County,108,Jasper County High School,All Students,Combined Test Score,1715481,45332,56,56,1028,952,952
2016-17,679,Jasper County,108,Jasper County High School,All Students,Essay Analysis Score - New,1202640,18158,29,29,4,3,3
2016-17,679,Jasper County,108,Jasper County High School,All Students,Essay Reading Score - New,1202640,18183,29,29,5,4,4
2016-17,679,Jasper County,108,Jasper County High School,All Students,Essay Total,1202640,18181,29,29,13,12,12
2016-17,679,Jasper County,108,Jasper County High School,All Students,Essay Writing Score - New,1202640,18202,29,29,5,4,4
2016-17,679,Jasper County,108,Jasper County High School,All Students,Math Section Score - New,1715481,44975,56,56,504,463,463
2016-17,679,Jasper County,108,Jasper County High School,All Students,Reading Test  Score - New,1715481,45549,56,56,264,248,248
2016-17,679,Jasper County,108,Jasper County High School,All Students,WritLang Test  Score - New,1715481,45472,56,56,260,242,242
2016-17,680,Jeff Davis County,199,Jeff Davis High School,All Students,Combined Test Score,1715481,45332,61,61,1028,1055,1055
2016-17,680,Jeff Davis County,199,Jeff Davis High School,All Students,Essay Analysis Score - New,1202640,18158,12,12,4,3,3
2016-17,680,Jeff Davis County,199,Jeff Davis High School,All Students,Essay Reading Score - New,1202640,18183,12,12,5,4,4
2016-17,680,Jeff Davis County,199,Jeff Davis High School,All Students,Essay Total,1202640,18181,12,12,13,11,11
2016-17,680,Jeff Davis County,199,Jeff Davis High School,All Students,Essay Writing Score - New,1202640,18202,12,12,5,4,4
2016-17,680,Jeff Davis County,199,Jeff Davis High School,All Students,Math Section Score - New,1715481,44975,60,60,504,515,515
2016-17,680,Jeff Davis County,199,Jeff Davis High School,All Students,Reading Test  Score - New,1715481,45549,61,61,264,272,272
2016-17,680,Jeff Davis County,199,Jeff Davis High School,All Students,WritLang Test  Score - New,1715481,45472,61,61,260,268,268
2016-17,681,Jefferson County,196,Jefferson County High School,All Students,Combined Test Score,1715481,45332,67,67,1028,958,958
2016-17,681,Jefferson County,196,Jefferson County High School,All Students,Essay Analysis Score - New,1202640,18158,39,39,4,3,3
2016-17,681,Jefferson County,196,Jefferson County High School,All Students,Essay Reading Score - New,1202640,18183,39,39,5,4,4
2016-17,681,Jefferson County,196,Jefferson County High School,All Students,Essay Total,1202640,18181,39,39,13,11,11
2016-17,681,Jefferson County,196,Jefferson County High School,All Students,Essay Writing Score - New,1202640,18202,39,39,5,4,4
2016-17,681,Jefferson County,196,Jefferson County High School,All Students,Math Section Score - New,1715481,44975,66,66,504,478,478
2016-17,681,Jefferson County,196,Jefferson County High School,All Students,Reading Test  Score - New,1715481,45549,66,66,264,243,243
2016-17,681,Jefferson County,196,Jefferson County High School,All Students,WritLang Test  Score - New,1715481,45472,68,68,260,237,237
2016-17,682,Jenkins County,201,Jenkins County High School,All Students,Combined Test Score,1715481,45332,31,31,1028,939,939
2016-17,682,Jenkins County,201,Jenkins County High School,All Students,Essay Analysis Score - New,1202640,18158,13,13,4,3,3
2016-17,682,Jenkins County,201,Jenkins County High School,All Students,Essay Reading Score - New,1202640,18183,13,13,5,4,4
2016-17,682,Jenkins County,201,Jenkins County High School,All Students,Essay Total,1202640,18181,13,13,13,12,12
2016-17,682,Jenkins County,201,Jenkins County High School,All Students,Essay Writing Score - New,1202640,18202,13,13,5,4,4
2016-17,682,Jenkins County,201,Jenkins County High School,All Students,Math Section Score - New,1715481,44975,31,31,504,463,463
2016-17,682,Jenkins County,201,Jenkins County High School,All Students,Reading Test  Score - New,1715481,45549,31,31,264,238,238
2016-17,682,Jenkins County,201,Jenkins County High School,All Students,WritLang Test  Score - New,1715481,45472,31,31,260,237,237
2016-17,683,Johnson County,201,Johnson County High School,All Students,Combined Test Score,1715481,45332,39,39,1028,972,972
2016-17,683,Johnson County,201,Johnson County High School,All Students,Essay Analysis Score - New,1202640,18158,27,27,4,3,3
2016-17,683,Johnson County,201,Johnson County High School,All Students,Essay Reading Score - New,1202640,18183,27,27,5,4,4
2016-17,683,Johnson County,201,Johnson County High School,All Students,Essay Total,1202640,18181,27,27,13,12,12
2016-17,683,Johnson County,201,Johnson County High School,All Students,Essay Writing Score - New,1202640,18202,28,28,5,4,4
2016-17,683,Johnson County,201,Johnson County High School,All Students,Math Section Score - New,1715481,44975,40,40,504,480,480
2016-17,683,Johnson County,201,Johnson County High School,All Students,Reading Test  Score - New,1715481,45549,40,40,264,250,250
2016-17,683,Johnson County,201,Johnson County High School,All Students,WritLang Test  Score - New,1715481,45472,38,38,260,242,242
2016-17,684,Jones County,192,Jones County High School,All Students,Combined Test Score,1715481,45332,149,149,1028,1036,1036
2016-17,684,Jones County,192,Jones County High School,All Students,Essay Analysis Score - New,1202640,18158,51,51,4,4,4
2016-17,684,Jones County,192,Jones County High School,All Students,Essay Reading Score - New,1202640,18183,51,51,5,5,5
2016-17,684,Jones County,192,Jones County High School,All Students,Essay Total,1202640,18181,51,51,13,13,13
2016-17,684,Jones County,192,Jones County High School,All Students,Essay Writing Score - New,1202640,18202,51,51,5,5,5
2016-17,684,Jones County,192,Jones County High School,All Students,Math Section Score - New,1715481,44975,148,148,504,508,508
2016-17,684,Jones County,192,Jones County High School,All Students,Reading Test  Score - New,1715481,45549,149,149,264,268,268
2016-17,684,Jones County,192,Jones County High School,All Students,WritLang Test  Score - New,1715481,45472,150,150,260,260,260
2016-17,685,Lamar County,175,Lamar County Comprehensive High School,All Students,Combined Test Score,1715481,45332,56,56,1028,999,999
2016-17,685,Lamar County,175,Lamar County Comprehensive High School,All Students,Essay Analysis Score - New,1202640,18158,15,15,4,3,3
2016-17,685,Lamar County,175,Lamar County Comprehensive High School,All Students,Essay Reading Score - New,1202640,18183,15,15,5,5,5
2016-17,685,Lamar County,175,Lamar County Comprehensive High School,All Students,Essay Total,1202640,18181,15,15,13,12,12
2016-17,685,Lamar County,175,Lamar County Comprehensive High School,All Students,Essay Writing Score - New,1202640,18202,16,16,5,4,4
2016-17,685,Lamar County,175,Lamar County Comprehensive High School,All Students,Math Section Score - New,1715481,44975,56,56,504,489,489
2016-17,685,Lamar County,175,Lamar County Comprehensive High School,All Students,Reading Test  Score - New,1715481,45549,56,56,264,258,258
2016-17,685,Lamar County,175,Lamar County Comprehensive High School,All Students,WritLang Test  Score - New,1715481,45472,56,56,260,253,253
2016-17,686,Lanier County,201,Lanier County High School,All Students,Combined Test Score,1715481,45332,31,31,1028,985,985
2016-17,686,Lanier County,201,Lanier County High School,All Students,Essay Analysis Score - New,1202640,18158,8,8,4,,
2016-17,686,Lanier County,201,Lanier County High School,All Students,Essay Reading Score - New,1202640,18183,8,8,5,,
2016-17,686,Lanier County,201,Lanier County High School,All Students,Essay Total,1202640,18181,8,8,13,,
2016-17,686,Lanier County,201,Lanier County High School,All Students,Essay Writing Score - New,1202640,18202,8,8,5,,
2016-17,686,Lanier County,201,Lanier County High School,All Students,Math Section Score - New,1715481,44975,31,31,504,482,482
2016-17,686,Lanier County,201,Lanier County High School,All Students,Reading Test  Score - New,1715481,45549,31,31,264,253,253
2016-17,686,Lanier County,201,Lanier County High School,All Students,WritLang Test  Score - New,1715481,45472,31,31,260,250,250
2016-17,687,Laurens County,110,West Laurens High School,All Students,Combined Test Score,1715481,45332,164,131,1028,1025,1048
2016-17,687,Laurens County,110,West Laurens High School,All Students,Essay Analysis Score - New,1202640,18158,45,39,4,3,3
2016-17,687,Laurens County,110,West Laurens High School,All Students,Essay Reading Score - New,1202640,18183,43,37,5,4,4
2016-17,687,Laurens County,110,West Laurens High School,All Students,Essay Total,1202640,18181,44,38,13,12,12
2016-17,687,Laurens County,110,West Laurens High School,All Students,Essay Writing Score - New,1202640,18202,44,38,5,4,4
2016-17,687,Laurens County,110,West Laurens High School,All Students,Math Section Score - New,1715481,44975,162,129,504,498,513
2016-17,687,Laurens County,110,West Laurens High School,All Students,Reading Test  Score - New,1715481,45549,166,133,264,267,272
2016-17,687,Laurens County,110,West Laurens High School,All Students,WritLang Test  Score - New,1715481,45472,165,132,260,260,262
2016-17,687,Laurens County,197,East Laurens High School,All Students,Combined Test Score,1715481,45332,164,33,1028,1025,935
2016-17,687,Laurens County,197,East Laurens High School,All Students,Essay Analysis Score - New,1202640,18158,45,6,4,3,
2016-17,687,Laurens County,197,East Laurens High School,All Students,Essay Reading Score - New,1202640,18183,43,6,5,4,
2016-17,687,Laurens County,197,East Laurens High School,All Students,Essay Total,1202640,18181,44,6,13,12,
2016-17,687,Laurens County,197,East Laurens High School,All Students,Essay Writing Score - New,1202640,18202,44,6,5,4,
2016-17,687,Laurens County,197,East Laurens High School,All Students,Math Section Score - New,1715481,44975,162,33,504,498,438
2016-17,687,Laurens County,197,East Laurens High School,All Students,Reading Test  Score - New,1715481,45549,166,33,264,267,244
2016-17,687,Laurens County,197,East Laurens High School,All Students,WritLang Test  Score - New,1715481,45472,165,33,260,260,252
2016-17,688,Lee County,193,Lee County High School,All Students,Combined Test Score,1715481,45332,144,144,1028,1032,1032
2016-17,688,Lee County,193,Lee County High School,All Students,Essay Analysis Score - New,1202640,18158,67,67,4,4,4
2016-17,688,Lee County,193,Lee County High School,All Students,Essay Reading Score - New,1202640,18183,65,65,5,5,5
2016-17,688,Lee County,193,Lee County High School,All Students,Essay Total,1202640,18181,66,66,13,13,13
2016-17,688,Lee County,193,Lee County High School,All Students,Essay Writing Score - New,1202640,18202,65,65,5,5,5
2016-17,688,Lee County,193,Lee County High School,All Students,Math Section Score - New,1715481,44975,142,142,504,500,500
2016-17,688,Lee County,193,Lee County High School,All Students,Reading Test  Score - New,1715481,45549,144,144,264,269,269
2016-17,688,Lee County,193,Lee County High School,All Students,WritLang Test  Score - New,1715481,45472,145,145,260,263,263
2016-17,689,Liberty County,105,Bradwell Institute,All Students,Combined Test Score,1715481,45332,255,172,1028,978,987
2016-17,689,Liberty County,105,Bradwell Institute,All Students,Essay Analysis Score - New,1202640,18158,118,80,4,3,3
2016-17,689,Liberty County,105,Bradwell Institute,All Students,Essay Reading Score - New,1202640,18183,120,81,5,4,4
2016-17,689,Liberty County,105,Bradwell Institute,All Students,Essay Total,1202640,18181,118,80,13,12,12
2016-17,689,Liberty County,105,Bradwell Institute,All Students,Essay Writing Score - New,1202640,18202,117,79,5,4,4
2016-17,689,Liberty County,105,Bradwell Institute,All Students,Math Section Score - New,1715481,44975,252,170,504,478,484
2016-17,689,Liberty County,105,Bradwell Institute,All Students,Reading Test  Score - New,1715481,45549,256,173,264,253,255
2016-17,689,Liberty County,105,Bradwell Institute,All Students,WritLang Test  Score - New,1715481,45472,256,174,260,247,248
2016-17,689,Liberty County,192,Liberty County High School,All Students,Combined Test Score,1715481,45332,255,82,1028,978,958
2016-17,689,Liberty County,192,Liberty County High School,All Students,Essay Analysis Score - New,1202640,18158,118,38,4,3,3
2016-17,689,Liberty County,192,Liberty County High School,All Students,Essay Reading Score - New,1202640,18183,120,39,5,4,4
2016-17,689,Liberty County,192,Liberty County High School,All Students,Essay Total,1202640,18181,118,38,13,12,12
2016-17,689,Liberty County,192,Liberty County High School,All Students,Essay Writing Score - New,1202640,18202,117,38,5,4,4
2016-17,689,Liberty County,192,Liberty County High School,All Students,Math Section Score - New,1715481,44975,252,82,504,478,465
2016-17,689,Liberty County,192,Liberty County High School,All Students,Reading Test  Score - New,1715481,45549,256,83,264,253,250
2016-17,689,Liberty County,192,Liberty County High School,All Students,WritLang Test  Score - New,1715481,45472,256,82,260,247,244
2016-17,690,Lincoln County,110,Lincoln County High School,All Students,Combined Test Score,1715481,45332,34,34,1028,1042,1042
2016-17,690,Lincoln County,110,Lincoln County High School,All Students,Essay Analysis Score - New,1202640,18158,11,11,4,4,4
2016-17,690,Lincoln County,110,Lincoln County High School,All Students,Essay Reading Score - New,1202640,18183,11,11,5,5,5
2016-17,690,Lincoln County,110,Lincoln County High School,All Students,Essay Total,1202640,18181,11,11,13,14,14
2016-17,690,Lincoln County,110,Lincoln County High School,All Students,Essay Writing Score - New,1202640,18202,11,11,5,5,5
2016-17,690,Lincoln County,110,Lincoln County High School,All Students,Math Section Score - New,1715481,44975,34,34,504,504,504
2016-17,690,Lincoln County,110,Lincoln County High School,All Students,Reading Test  Score - New,1715481,45549,34,34,264,269,269
2016-17,690,Lincoln County,110,Lincoln County High School,All Students,WritLang Test  Score - New,1715481,45472,34,34,260,269,269
2016-17,691,Long County,205,Long County High School,All Students,Combined Test Score,1715481,45332,82,82,1028,970,970
2016-17,691,Long County,205,Long County High School,All Students,Essay Analysis Score - New,1202640,18158,18,18,4,3,3
2016-17,691,Long County,205,Long County High School,All Students,Essay Reading Score - New,1202640,18183,18,18,5,5,5
2016-17,691,Long County,205,Long County High School,All Students,Essay Total,1202640,18181,18,18,13,12,12
2016-17,691,Long County,205,Long County High School,All Students,Essay Writing Score - New,1202640,18202,19,19,5,4,4
2016-17,691,Long County,205,Long County High School,All Students,Math Section Score - New,1715481,44975,82,82,504,471,471
2016-17,691,Long County,205,Long County High School,All Students,Reading Test  Score - New,1715481,45549,83,83,264,255,255
2016-17,691,Long County,205,Long County High School,All Students,WritLang Test  Score - New,1715481,45472,81,81,260,244,244
2016-17,692,Lowndes County,5050,Lowndes High School,All Students,Combined Test Score,1715481,45332,261,261,1028,1075,1075
2016-17,692,Lowndes County,5050,Lowndes High School,All Students,Essay Analysis Score - New,1202640,18158,136,136,4,4,4
2016-17,692,Lowndes County,5050,Lowndes High School,All Students,Essay Reading Score - New,1202640,18183,131,131,5,5,5
2016-17,692,Lowndes County,5050,Lowndes High School,All Students,Essay Total,1202640,18181,133,133,13,13,13
2016-17,692,Lowndes County,5050,Lowndes High School,All Students,Essay Writing Score - New,1202640,18202,133,133,5,5,5
2016-17,692,Lowndes County,5050,Lowndes High School,All Students,Math Section Score - New,1715481,44975,260,260,504,521,521
2016-17,692,Lowndes County,5050,Lowndes High School,All Students,Reading Test  Score - New,1715481,45549,263,263,264,279,279
2016-17,692,Lowndes County,5050,Lowndes High School,All Students,WritLang Test  Score - New,1715481,45472,261,261,260,276,276
2016-17,693,Lumpkin County,101,Lumpkin County High School,All Students,Combined Test Score,1715481,45332,71,71,1028,1088,1088
2016-17,693,Lumpkin County,101,Lumpkin County High School,All Students,Essay Analysis Score - New,1202640,18158,27,27,4,4,4
2016-17,693,Lumpkin County,101,Lumpkin County High School,All Students,Essay Reading Score - New,1202640,18183,27,27,5,5,5
2016-17,693,Lumpkin County,101,Lumpkin County High School,All Students,Essay Total,1202640,18181,27,27,13,13,13
2016-17,693,Lumpkin County,101,Lumpkin County High School,All Students,Essay Writing Score - New,1202640,18202,27,27,5,5,5
2016-17,693,Lumpkin County,101,Lumpkin County High School,All Students,Math Section Score - New,1715481,44975,71,71,504,537,537
2016-17,693,Lumpkin County,101,Lumpkin County High School,All Students,Reading Test  Score - New,1715481,45549,72,72,264,276,276
2016-17,693,Lumpkin County,101,Lumpkin County High School,All Students,WritLang Test  Score - New,1715481,45472,71,71,260,275,275
2016-17,694,Macon County,2060,Macon County High School,All Students,Combined Test Score,1715481,45332,17,17,1028,959,959
2016-17,694,Macon County,2060,Macon County High School,All Students,Essay Analysis Score - New,1202640,18158,1,1,4,,
2016-17,694,Macon County,2060,Macon County High School,All Students,Essay Reading Score - New,1202640,18183,1,1,5,,
2016-17,694,Macon County,2060,Macon County High School,All Students,Essay Total,1202640,18181,1,1,13,,
2016-17,694,Macon County,2060,Macon County High School,All Students,Essay Writing Score - New,1202640,18202,1,1,5,,
2016-17,694,Macon County,2060,Macon County High School,All Students,Math Section Score - New,1715481,44975,17,17,504,479,479
2016-17,694,Macon County,2060,Macon County High School,All Students,Reading Test  Score - New,1715481,45549,18,18,264,238,238
2016-17,694,Macon County,2060,Macon County High School,All Students,WritLang Test  Score - New,1715481,45472,17,17,260,242,242
2016-17,695,Madison County,5050,Madison County High School,All Students,Combined Test Score,1715481,45332,83,83,1028,1032,1032
2016-17,695,Madison County,5050,Madison County High School,All Students,Essay Analysis Score - New,1202640,18158,22,22,4,4,4
2016-17,695,Madison County,5050,Madison County High School,All Students,Essay Reading Score - New,1202640,18183,21,21,5,5,5
2016-17,695,Madison County,5050,Madison County High School,All Students,Essay Total,1202640,18181,21,21,13,14,14
2016-17,695,Madison County,5050,Madison County High School,All Students,Essay Writing Score - New,1202640,18202,21,21,5,5,5
2016-17,695,Madison County,5050,Madison County High School,All Students,Math Section Score - New,1715481,44975,82,82,504,501,501
2016-17,695,Madison County,5050,Madison County High School,All Students,Reading Test  Score - New,1715481,45549,85,85,264,269,269
2016-17,695,Madison County,5050,Madison County High School,All Students,WritLang Test  Score - New,1715481,45472,83,83,260,262,262
2016-17,696,Marion County,275,Marion County Middle/High School,All Students,Combined Test Score,1715481,45332,35,35,1028,999,999
2016-17,696,Marion County,275,Marion County Middle/High School,All Students,Essay Analysis Score - New,1202640,18158,7,7,4,,
2016-17,696,Marion County,275,Marion County Middle/High School,All Students,Essay Reading Score - New,1202640,18183,7,7,5,,
2016-17,696,Marion County,275,Marion County Middle/High School,All Students,Essay Total,1202640,18181,7,7,13,,
2016-17,696,Marion County,275,Marion County Middle/High School,All Students,Essay Writing Score - New,1202640,18202,6,6,5,,
2016-17,696,Marion County,275,Marion County Middle/High School,All Students,Math Section Score - New,1715481,44975,35,35,504,481,481
2016-17,696,Marion County,275,Marion County Middle/High School,All Students,Reading Test  Score - New,1715481,45549,37,37,264,257,257
2016-17,696,Marion County,275,Marion County Middle/High School,All Students,WritLang Test  Score - New,1715481,45472,34,34,260,261,261
2016-17,697,McDuffie County,192,Thomson High School,All Students,Combined Test Score,1715481,45332,85,85,1028,1016,1016
2016-17,697,McDuffie County,192,Thomson High School,All Students,Essay Analysis Score - New,1202640,18158,40,40,4,3,3
2016-17,697,McDuffie County,192,Thomson High School,All Students,Essay Reading Score - New,1202640,18183,39,39,5,5,5
2016-17,697,McDuffie County,192,Thomson High School,All Students,Essay Total,1202640,18181,39,39,13,13,13
2016-17,697,McDuffie County,192,Thomson High School,All Students,Essay Writing Score - New,1202640,18202,39,39,5,5,5
2016-17,697,McDuffie County,192,Thomson High School,All Students,Math Section Score - New,1715481,44975,83,83,504,496,496
2016-17,697,McDuffie County,192,Thomson High School,All Students,Reading Test  Score - New,1715481,45549,86,86,264,263,263
2016-17,697,McDuffie County,192,Thomson High School,All Students,WritLang Test  Score - New,1715481,45472,85,85,260,257,257
2016-17,698,McIntosh County,104,McIntosh County Academy,All Students,Combined Test Score,1715481,45332,32,32,1028,960,960
2016-17,698,McIntosh County,104,McIntosh County Academy,All Students,Essay Analysis Score - New,1202640,18158,7,7,4,,
2016-17,698,McIntosh County,104,McIntosh County Academy,All Students,Essay Reading Score - New,1202640,18183,8,8,5,,
2016-17,698,McIntosh County,104,McIntosh County Academy,All Students,Essay Total,1202640,18181,8,8,13,,
2016-17,698,McIntosh County,104,McIntosh County Academy,All Students,Essay Writing Score - New,1202640,18202,9,9,5,,
2016-17,698,McIntosh County,104,McIntosh County Academy,All Students,Math Section Score - New,1715481,44975,31,31,504,459,459
2016-17,698,McIntosh County,104,McIntosh County Academy,All Students,Reading Test  Score - New,1715481,45549,32,32,264,256,256
2016-17,698,McIntosh County,104,McIntosh County Academy,All Students,WritLang Test  Score - New,1715481,45472,32,32,260,244,244
2016-17,699,Meriwether County,300,Greenville High School,All Students,Combined Test Score,1715481,45332,49,17,1028,916,922
2016-17,699,Meriwether County,300,Greenville High School,All Students,Essay Analysis Score - New,1202640,18158,8,2,4,,
2016-17,699,Meriwether County,300,Greenville High School,All Students,Essay Reading Score - New,1202640,18183,8,2,5,,
2016-17,699,Meriwether County,300,Greenville High School,All Students,Essay Total,1202640,18181,8,2,13,,
2016-17,699,Meriwether County,300,Greenville High School,All Students,Essay Writing Score - New,1202640,18202,8,2,5,,
2016-17,699,Meriwether County,300,Greenville High School,All Students,Math Section Score - New,1715481,44975,50,17,504,438,464
2016-17,699,Meriwether County,300,Greenville High School,All Students,Reading Test  Score - New,1715481,45549,49,17,264,240,233
2016-17,699,Meriwether County,300,Greenville High School,All Students,WritLang Test  Score - New,1715481,45472,48,17,260,238,225
2016-17,699,Meriwether County,4050,Manchester High School,All Students,Combined Test Score,1715481,45332,49,32,1028,916,914
2016-17,699,Meriwether County,4050,Manchester High School,All Students,Essay Analysis Score - New,1202640,18158,8,6,4,,
